i          t          temperature   H_sum         H2            O2            H2O           H_H2          H_O2          H_H2O         Cp_H2         Cp_O2         Cp_H2O         S_H2          S_O2          S_H2OS        GammaH2    GammaO2    GammaH2O   Wi_H2           Wi_O2           Wi_H2O          Si_H2         Si_O2         Si_H2O        G_H2          G_O2          G_H2O         k1              k_opposit     Cp_sum        W4           
10         0.0000000  2025.44       95256.5657    1.5679490711  0.7839745355  0.7151598978  53857.8585    60108.1151    -167289.8119  34.1426       38.1155       51.5371       188.6510      269.1337      265.8343      12.51881   6.25940    5.70997    -150348242.5111 -75174121.2556  150348242.5111  199.8321      286.0779      283.5424      -328243.0     -485005.3     -705720.6     108341991.3216  87823.49647405218274798244 1807.1240     37767738309153.125
11         0.0000000  2028.13       93169.2912    1.5649464301  0.7824732151  0.7171602172  53949.7301    60210.6720    -167151.1259  34.1517       38.1219       51.5575       188.6963      269.1843      265.9027      12.49663   6.24832    5.72677    -151870774.7326 -75935387.3663  151870774.7326  199.8824      286.1334      283.5765      -328750.6     -485729.5     -706435.9     109755409.6836  90687.10381865518866106868 1807.0793     38150878997367.055
12         0.0000000  2030.85       91059.8778    1.5619134351  0.7809567175  0.7191807404  54042.6009    60314.3340    -167010.9133  34.1609       38.1283       51.5780       188.7421      269.2353      265.9718      12.47423   6.23712    5.74374    -153419089.9467 -76709544.9734  153419089.9467  199.9331      286.1894      283.6111      -329263.7     -486461.4     -707159.0     111198674.3237  93667.81695238528482150286 1807.0341     38540514105129.95
13         0.0000000  2033.60       88927.9364    1.5588495731  0.7794247865  0.7212218084  54136.4889    60419.1207    -166869.1466  34.1701       38.1347       51.5987       188.7883      269.2869      266.0416      12.45159   6.22580    5.76089    -154993775.6611 -77496887.8306  154993775.6611  199.9844      286.2461      283.6461      -329782.5     -487201.4     -707890.0     112672637.7735  96771.36348114370775874704 1806.9884     38936791713432.195
14         0.0000000  2036.37       86773.0691    1.5557543198  0.7778771599  0.7232837699  54231.4123    60525.0523    -166725.7976  34.1794       38.1412       51.6196       188.8350      269.3390      266.1120      12.42872   6.21436    5.77822    -156595435.5392 -78297717.7696  156595435.5392  200.0362      286.3033      283.6814      -330306.9     -487949.4     -708629.0     114178182.8783  100003.79580377948877867311 1806.9421     39339863977235.91
15         0.0000000  2039.18       84594.8681    1.5526271387  0.7763135693  0.7253669814  54327.3899    60632.1492    -166580.8374  34.1889       38.1478       51.6408       188.8821      269.3915      266.1832      12.40560   6.20280    5.79573    -158224689.8910 -79112344.9455  158224689.8910  200.0886      286.3612      283.7172      -330837.2     -488705.7     -709376.3     115716224.0734  103371.51199888724659103900 1806.8952     39749887249335.86
16         0.0000000  2042.02       82392.9163    1.5494674812  0.7747337406  0.7274718077  54424.4409    60740.4326    -166434.2363  34.1984       38.1544       51.6621       188.9296      269.4446      266.2550      12.38223   6.19112    5.81343    -159882176.1787 -79941088.0894  159882176.1787  200.1415      286.4196      283.7534      -331373.3     -489470.4     -710131.9     117287708.7228  106881.27820957863877993077 1806.8477     40167022207883.31
17         0.0000000  2044.89       80166.7863    1.5462747859  0.7731373930  0.7295986218  54522.5851    60849.9241    -166285.9640  34.2080       38.1611       51.6836       188.9776      269.4982      266.3276      12.35862   6.17931    5.83132    -161568549.5369 -80784274.7684  161568549.5369  200.1950      286.4786      283.7900      -331915.5     -490243.6     -710896.0     118893618.5217  110540.25264444857020862401 1806.7996     40591433987638.34
18         0.0000000  2047.79       77916.0405    1.5430484786  0.7715242393  0.7317478054  54621.8427    60960.6458    -166135.9894  34.2178       38.1678       51.7053       189.0261      269.5523      266.4009      12.33474   6.16737    5.84941    -163284483.3077 -81642241.6538  163284483.3077  200.2491      286.5383      283.8270      -332463.9     -491025.6     -711668.8     120534970.9683  114356.01132315404538530856 1806.7509     41023292315011.125
19         0.0000000  2050.72       75640.2308    1.5397879716  0.7698939858  0.7339197492  54722.2343    61072.6204    -165984.2806  34.2276       38.1746       51.7273       189.0751      269.6069      266.4749      12.31061   6.15530    5.86769    -165030669.5917 -82515334.7959  165030669.5917  200.3038      286.5987      283.8645      -333018.4     -491816.4     -712450.4     122212820.9068  118336.57570605321961920708 1806.7016     41462771646947.44
20         0.0000000  2053.69       73338.8981    1.5364926636  0.7682463318  0.7361148528  54823.7811    61185.8710    -165830.8050  34.2376       38.1815       51.7494       189.1246      269.6621      266.5497      12.28621   6.14310    5.88617    -166807819.8136 -83403909.9068  166807819.8136  200.3591      286.6596      283.9025      -333579.4     -492616.2     -713240.9     123928262.1469  122490.44235958351055160165 1806.6516     41910051313705.695
21         0.0000000  2056.69       71011.5721    1.5331619391  0.7665809696  0.7383335251  54926.5048    61300.4215    -165675.5292  34.2476       38.1884       51.7718       189.1746      269.7178      266.6252      12.26154   6.13077    5.90486    -168616665.3036 -84308332.6518  168616665.3036  200.4150      286.7213      283.9408      -334146.8     -493425.2     -714040.7     125682429.1630  126826.61482222142512910068 1806.6010     42365315665564.664
22         0.0000000  2059.72       68657.7709    1.5297951684  0.7648975842  0.7405761847  55030.4279    61416.2962    -165518.4187  34.2578       38.1954       51.7944       189.2251      269.7741      266.7016      12.23660   6.11830    5.92375    -170457957.8950 -85228978.9475  170457957.8950  200.4715      286.7836      283.9797      -334720.8     -494243.6     -714849.7     127476498.8784  131354.63785048344288952649 1806.5497     42828754223496.11
23         0.0000000  2062.79       66277.0008    1.5263917065  0.7631958532  0.7428432603  55135.5729    61533.5201    -165359.4385  34.2681       38.2025       51.8172       189.2761      269.8310      266.7787      12.21137   6.10569    5.94286    -172332470.5369 -86166235.2684  172332470.5369  200.5286      286.8466      284.0190      -335301.6     -495071.6     -715668.3     129311692.5375  136084.63424026881693862379 1806.4977     43300561833814.875
24         0.0000000  2065.90       63868.7559    1.5229508934  0.7614754467  0.7451351902  55241.9635    61652.1189    -165198.5524  34.2784       38.2096       51.8403       189.3276      269.8884      266.8566      12.18586   6.09293    5.96218    -174240997.9229 -87120498.9614  174240997.9229  200.5864      286.9103      284.0589      -335889.2     -495909.3     -716496.5     131189277.6735  141027.34443627711152657866 1806.4450     43780938826820.59
25         0.0000000  2069.04       61432.5177    1.5194720533  0.7597360266  0.7474524236  55349.6235    61772.1188    -165035.7233  34.2889       38.2168       51.8636       189.3797      269.9465      266.9354      12.16006   6.08003    5.98173    -176184357.1360 -88092178.5680  176184357.1360  200.6449      286.9748      284.0992      -336483.9     -496756.9     -717334.7     133110570.1742  146194.16916133713675662875 1806.3916     44270091179417.12
26         0.0000000  2072.21       58967.7545    1.5159544942  0.7579772471  0.7497954203  55458.5777    61893.5467    -164870.9135  34.2996       38.2241       51.8871       189.4323      270.0051      267.0150      12.13397   6.06698    6.00149    -178163388.3085 -89081694.1542  178163388.3085  200.7040      287.0399      284.1400      -337085.6     -497614.6     -718182.9     135076936.4531  151597.21531839892850257456 1806.3375     44768230681690.516
27         0.0000000  2075.43       56473.9215    1.5123975076  0.7561987538  0.7521646510  55568.8512    62016.4302    -164704.0838  34.3103       38.2315       51.9109       189.4855      270.0644      267.0954      12.10757   6.05378    6.02149    -180178955.2980 -90089477.6490  180178955.2980  200.7638      287.1058      284.1813      -337694.6     -498482.7     -719041.3     137089795.7313  157249.34544090001145377755 1806.2826     45275575107396.16
28         0.0000000  2078.68       53950.4601    1.5088003679  0.7544001839  0.7545605977  55680.4699    62140.7976    -164535.1944  34.3212       38.2389       51.9349       189.5392      270.1243      267.1767      12.08086   6.04043    6.04172    -182231946.3780 -91115973.1890  182231946.3780  200.8243      287.1725      284.2232      -338311.0     -499361.2     -719910.2     139150622.4353  163164.23099242927855812013 1806.2270     45792348388295.64
29         0.0000000  2081.97       51396.7975    1.5051623317  0.7525811658  0.7569837543  55793.4605    62266.6780    -164364.2043  34.3322       38.2464       51.9591       189.5936      270.1848      267.2589      12.05385   6.02692    6.06218    -184323274.9442 -92161637.4721  184323274.9442  200.8856      287.2399      284.2655      -338935.0     -500250.5     -720789.8     141260948.7200  169356.40984431360266171396 1806.1705     46318780792248.06
30         0.0000000  2085.30       48812.3463    1.5014826378  0.7507413189  0.7594346264  55907.8502    62394.1012    -164191.0714  34.3433       38.2539       51.9836       189.6485      270.2459      267.3420      12.02651   6.01326    6.08289    -186453880.2343 -93226940.1171  186453880.2343  200.9475      287.3081      284.3085      -339566.7     -501150.6     -721680.3     143422367.1199  175841.34829009810346178710 1806.1133     46855109104941.58
31         0.0000000  2088.68       46196.5042    1.4977605063  0.7488802532  0.7619137319  56023.6669    62523.0977    -164015.7526  34.3545       38.2615       52.0084       189.7040      270.3077      267.4260      11.99885   5.99942    6.10384    -188624728.0623 -94312364.0311  188624728.0623  201.0102      287.3771      284.3519      -340206.3     -502061.9     -722581.8     145636533.3401  182635.50798944532289169729 1806.0552     47401576815113.05
32         0.0000000  2092.09       43548.6532    1.4939951384  0.7469975692  0.7644216016  56140.9395    62653.6988    -163838.2035  34.3659       38.2693       52.0334       189.7601      270.3702      267.5110      11.97086   5.98543    6.12504    -190836811.5656 -95418405.7828  190836811.5656  201.0737      287.4469      284.3960      -340853.8     -502984.6     -723494.7     147905169.1918  189756.41827058303169906139 1805.9963     47958434303071.34
33         0.0000000  2095.54       40868.1597    1.4901857155  0.7450928578  0.7669587791  56259.6973    62785.9368    -163658.3786  34.3774       38.2770       52.0587       189.8168      270.4334      267.5968      11.94253   5.97126    6.14650    -193091151.9645 -96545575.9822  193091151.9645  201.1379      287.5176      284.4406      -341509.6     -503918.9     -724419.1     150230065.6818  197222.75426110861008055508 1805.9365     48525939032297.25
34         0.0000000  2099.04       38154.3734    1.4863313989  0.7431656995  0.7695258214  56379.9705    62919.8446    -163476.2313  34.3890       38.2849       52.0843       189.8741      270.4972      267.6837      11.91385   5.95693    6.16822    -195388799.3323 -97694399.6661  195388799.3323  201.2029      287.5891      284.4858      -342173.6     -504865.0     -725355.3     152613086.2656  205054.42136132347513921559 1805.8759     49104355743850.03
35         0.0000000  2102.58       35406.6273    1.4824313292  0.7412156646  0.7721232991  56501.7904    63055.4561    -163291.7136  34.4008       38.2929       52.1101       189.9321      270.5618      267.7715      11.88482   5.94241    6.19020    -197730833.3758 -98865416.6879  197730833.3758  201.2687      287.6615      284.5316      -342846.2     -505823.1     -726303.6     155056170.2715  213272.64662350990693084896 1805.8143     49693956653256.02
36         0.0000000  2106.17       32624.2369    1.4784846257  0.7392423128  0.7747517971  56625.1887    63192.8061    -163104.7763  34.4127       38.3009       52.1362       189.9907      270.6270      267.8604      11.85544   5.92772    6.21246    -200118364.2238 -100059182.1119 200118364.2238  201.3354      287.7348      284.5780      -343527.5     -506793.6     -727264.1     157561336.5075  221900.07765456111519597471 1805.7518     50295021649501.16
37         0.0000000  2109.80       29806.4997    1.4744903856  0.7372451928  0.7774119147  56750.1981    63331.9303    -162915.3688  34.4248       38.3090       52.1626       190.0500      270.6930      267.9502      11.82569   5.91285    6.23499    -202552533.2223 -101276266.6112 202552533.2223  201.4028      287.8089      284.6250      -344217.7     -507776.7     -728237.1     160130687.0607  230960.88971907665836624801 1805.6884     50907838495681.72
38         0.0000000  2113.48       26952.6949    1.4704476838  0.7352238419  0.7801042663  56876.8524    63472.8653    -162723.4392  34.4370       38.3172       52.1893       190.1100      270.7598      268.0411      11.79557   5.89778    6.25780    -205034513.7343 -102517256.8671 205034513.7343  201.4712      287.8840      284.6727      -344916.9     -508772.5     -729223.0     162766411.2997  240480.90178591990843415260 1805.6240     51532703030795.69
39         0.0000000  2117.21       24062.0826    1.4663555721  0.7331777861  0.7828294812  57005.1860    63615.6488    -162528.9341  34.4494       38.3255       52.2163       190.1707      270.8273      268.1330      11.76507   5.88253    6.28091    -207565511.9410 -103782755.9705 207565511.9410  201.5404      287.9600      284.7210      -345625.4     -509781.5     -730221.8     165470790.0933  250487.70233376542455516756 1805.5585     52169919372078.65
40         0.0000000  2120.98       21133.9033    1.4622130783  0.7311065392  0.7855882049  57135.2343    63760.3193    -162331.7988  34.4619       38.3339       52.2436       190.2321      270.8955      268.2261      11.73418   5.86709    6.30430    -210146767.6438 -105073383.8219 210146767.6438  201.6104      288.0370      284.7700      -346343.2     -510803.8     -731234.0     168246200.2569  261010.78581150749232620001 1805.4921     52819800117194.72
41         0.0000000  2124.80       18167.3773    1.4580192060  0.7290096030  0.7883810988  57267.0339    63906.9167    -162131.9769  34.4746       38.3424       52.2712       190.2942      270.9646      268.3202      11.70289   5.85145    6.32799    -212779555.0611 -106389777.5306 212779555.0611  201.6814      288.1150      284.8196      -347070.8     -511839.8     -732259.9     171095119.2397  272081.70073810295434668660 1805.4246     53482666545493.06
42         0.0000000  2128.68       15161.7043    1.4537729334  0.7268864667  0.7912088410  57400.6222    64055.4815    -161929.4105  34.4874       38.3509       52.2991       190.3570      271.0345      268.4155      11.67120   5.83560    6.35199    -215465183.6190 -107732591.8095 215465183.6190  201.7534      288.1939      284.8699      -347808.1     -512889.7     -733299.6     174020130.0677  283734.21052428486291319132 1805.3560     54158848817426.0
43         0.0000000  2132.60       12116.0624    1.4494732133  0.7247366066  0.7940721266  57536.0375    64206.0558    -161724.0403  34.5004       38.3596       52.3273       190.4205      271.1051      268.5118      11.63910   5.81955    6.37631    -218204998.7297 -109102499.3648 218204998.7297  201.8262      288.2739      284.9210      -348555.6     -513953.9     -734353.5     177023926.5567  296004.46820723096607252955 1805.2863     54848686171102.56
44         0.0000000  2136.58       9029.6078     1.4451189717  0.7225594858  0.7969716682  57673.3195    64358.6823    -161515.8052  34.5135       38.3683       52.3559       190.4848      271.1766      268.6094      11.60658   5.80329    6.40094    -221000382.5542 -110500191.2771 221000382.5542  201.9000      288.3549      284.9727      -349313.3     -515032.6     -735422.0     180109318.8114  308931.20640899857971817255 1805.2155     55552527114801.94
45         0.0000000  2140.61       5901.4739     1.4407091075  0.7203545537  0.7999081966  57812.5087    64513.4054    -161304.6423  34.5268       38.3771       52.3848       190.5499      271.2490      268.7081      11.57363   5.78681    6.42589    -223852754.7443 -111926377.3722 223852754.7443  201.9749      288.4370      285.0252      -350081.4     -516126.1     -736505.2     183279239.0267  322555.94396265613613650203 1805.1435     56270729614125.78
46         0.0000000  2144.70       2730.7710     1.4362424916  0.7181212458  0.8028824607  57953.6468    64670.2704    -161090.4871  34.5403       38.3861       52.4140       190.6158      271.3222      268.8081      11.54024   5.77012    6.45118    -226763573.1564 -113381786.5782 226763573.1564  202.0507      288.5202      285.0785      -350860.4     -517234.9     -737603.6     186536747.6093  336923.21079681231640279293 1805.0703     57003661272278.95
47         0.0000000  2148.84       -483.4149     1.4317179665  0.7158589832  0.8058952287  58096.7768    64829.3239    -160873.2732  34.5540       38.3951       52.4435       190.6825      271.3963      268.9093      11.50640   5.75320    6.47680    -229734334.5316 -114867167.2658 229734334.5316  202.1276      288.6045      285.1324      -351650.2     -518359.1     -738717.5     189885039.6390  352080.79283260263036936522 1804.9959     57751699501787.47
48         0.0000000  2153.05       -3742.0224    1.4271343449  0.7135671724  0.8089472880  58241.9426    64990.6137    -160652.9325  34.5678       38.4043       52.4734       190.7500      271.4713      269.0117      11.47211   5.73605    6.50277    -232766575.1349 -116383287.5674 232766575.1349  202.2055      288.6899      285.1872      -352451.3     -519499.2     -739847.2     193327451.6878  368079.99882774328580126166 1804.9202     58515231685732.984
49         0.0000000  2157.30       -7046.0156    1.4224904096  0.7112452048  0.8120394462  58389.1897    65154.1891    -160429.3948  34.5819       38.4135       52.5037       190.8183      271.5472      269.1154      11.43735   5.71867    6.52910    -235861871.3433 -117930935.6717 235861871.3433  202.2845      288.7765      285.2428      -353263.8     -520655.5     -740993.1     196867469.0188  384975.95130274270195513964 1804.8432     59294655326347.625
50         0.0000000  2161.62       -10396.3848   1.4177849123  0.7088924561  0.8151725310  58538.5646    65320.1007    -160202.5881  34.5961       38.4229       52.5343       190.8874      271.6240      269.2205      11.40211   5.70105    6.55578    -239021840.1749 -119510920.0875 239021840.1749  202.3646      288.8642      285.2992      -354088.0     -521828.4     -742155.5     200508733.1871  402827.90390681492863222957 1804.7649     60090378178542.14
51         0.0000000  2166.00       -13794.1470   1.4130165730  0.7065082865  0.8183473914  58690.1151    65488.4004    -159972.4382  34.6105       38.4323       52.5652       190.9575      271.7018      269.3268      11.36639   5.68319    6.58283    -242248139.7470 -121124069.8735 242248139.7470  202.4458      288.9532      285.3564      -354924.2     -523018.2     -743334.9     204255050.0654  421699.58782795013394206762 1804.6852     60902818365639.89
52         0.0000000  2170.44       -17240.3472   1.4081840791  0.7040920396  0.8215648976  58843.8905    65659.1416    -159738.8690  34.6251       38.4419       52.5966       191.0284      271.7805      269.4345      11.33016   5.66508    6.61026    -245542469.6515 -122771234.8258 245542469.6515  202.5281      289.0434      285.4145      -355772.6     -524225.3     -744531.5     208110398.3184  441659.59012571047060191631 1804.6041     61732404474257.41
53         0.0000000  2174.95       -20736.0587   1.4032860849  0.7016430424  0.8248259421  58999.9414    65832.3792    -159501.8019  34.6399       38.4516       52.6283       191.1002      271.8603      269.5436      11.29343   5.64672    6.63807    -248906571.2345 -124453285.6173 248906571.2345  202.6117      289.1348      285.4734      -356633.5     -525450.1     -745745.8     212078938.3539  462781.76716994924936443567 1804.5215     62579575624902.62
54         0.0000000  2179.52       -24282.3841   1.3983212103  0.6991606051  0.8281314395  59158.3198    66008.1696    -159261.1565  34.6549       38.4614       52.6604       191.1730      271.9410      269.6542      11.25619   5.62809    6.66628    -252342227.7638 -126171113.8819 252342227.7638  202.6965      289.2276      285.5332      -357507.2     -526693.0     -746978.1     216165021.7752  485145.69670701457653194666 1804.4375     63444781514449.08
55         0.0000000  2184.16       -27880.4559   1.3932880403  0.6966440202  0.8314823280  59319.0792    66186.5707    -159016.8498  34.6701       38.4713       52.6929       191.2467      272.0228      269.7662      11.21841   5.60920    6.69489    -255851264.4683 -127925632.2342 255851264.4683  202.7824      289.3217      285.5939      -358394.0     -527954.4     -748229.0     220373201.3647  508837.17245141888270154595 1804.3519     64328482426192.45
56         0.0000000  2188.87       -31531.4377   1.3881851245  0.6940925622  0.8348795687  59482.2746    66367.6422    -158768.7967  34.6855       38.4813       52.7258       191.3213      272.1056      269.8796      11.18008   5.59004    6.72390    -259435548.4296 -129717774.2148 259435548.4296  202.8697      289.4171      285.6556      -359294.2     -529234.7     -749498.8     224708241.6300  533948.74551911221351474524 1804.2647     65231149202686.05
57         0.0000000  2193.64       -35236.5247   1.3830109755  0.6915054877  0.8383241474  59647.9626    66551.4452    -158516.9094  34.7011       38.4915       52.7591       191.3969      272.1895      269.9945      11.14121   5.57060    6.75334    -263096988.3047 -131548494.1524 263096988.3047  202.9582      289.5139      285.7182      -360208.1     -530534.5     -750788.0     229175129.9408  560580.31748406391125172377 1804.1759     66153263175993.19
58         0.0000000  2198.49       -38996.9445   1.3777640689  0.6888820344  0.8418170741  59816.2012    66738.0426    -158261.0979  34.7169       38.5017       52.7929       191.4735      272.2744      270.1110      11.10177   5.55088    6.78321    -266837533.8565 -133418766.9283 266837533.8565  203.0481      289.6121      285.7817      -361136.0     -531854.0     -752097.0     233779088.2930  588839.79035750264301896095 1804.0855     67095316049373.41
59         0.0000000  2203.41       -42813.9580   1.3724428421  0.6862214210  0.8453593840  59987.0503    66927.4991    -158001.2695  34.7330       38.5121       52.8270       191.5511      272.3605      270.2291      11.06175   5.53087    6.81351    -270659175.2650 -135329587.6325 270659175.2650  203.1393      289.7118      285.8463      -362078.3     -533193.8     -753426.2     238525585.7328  618843.77936531475279480219 1803.9933     68057809723729.47
60         0.0000000  2208.40       -46688.8604   1.3670456937  0.6835228469  0.8489521378  60160.5714    67119.8812    -157737.3288  34.7493       38.5226       52.8616       191.6298      272.4477      270.3487      11.02113   5.51057    6.84426    -274563942.1900 -137281971.0950 274563942.1900  203.2319      289.8129      285.9119      -363035.2     -534554.4     -754776.2     243420351.4757  650718.39504058053717017174 1803.8993     69041256061379.4
61         0.0000000  2213.47       -50622.9819   1.3615709829  0.6807854914  0.8525964224  60336.8274    67315.2571    -157469.1779  34.7658       38.5333       52.8966       191.7095      272.5361      270.4700      10.97991   5.48996    6.87547    -278553902.5528 -139276951.2764 278553902.5528  203.3259      289.9156      285.9785      -364007.2     -535936.2     -756147.5     248469388.7607  684600.10186185513157397509 1803.8035     70046176578877.92
62         0.0000000  2218.62       -54617.6882   1.3560170281  0.6780085141  0.8562933511  60515.8835    67513.6970    -157196.7160  34.7826       38.5441       52.9321       191.7903      272.6256      270.5930      10.93808   5.46904    6.90714    -282631160.9997 -141315580.4999 282631160.9997  203.4214      290.0198      286.0461      -364994.5     -537339.8     -757540.5     253678989.4757  720636.66146276425570249557 1803.7058     71073102059673.9
63         0.0000000  2223.85       -58674.3819   1.3503821073  0.6751910537  0.8600440642  60697.8064    67715.2728    -156919.8396  34.7996       38.5550       52.9680       191.8722      272.7164      270.7176      10.89561   5.44780    6.93930    -286797857.0077 -143398928.5038 286797857.0077  203.5183      290.1256      286.1149      -365997.6     -538765.6     -758955.7     259055749.5952  758988.16932330268900841475 1803.6062     72122572076363.4
64         0.0000000  2229.16       -62794.5029   1.3446644566  0.6723322283  0.8638497292  60882.6646    67920.0587    -156638.4420  34.8168       38.5661       53.0044       191.9552      272.8084      270.8440      10.85249   5.42624    6.97194    -291056162.5856 -145528081.2928 291056162.5856  203.6168      290.2330      286.1847      -367016.8     -540214.1     -760393.8     264606585.4724  799828.19483823876362293959 1803.5046     73195134411158.6
65         0.0000000  2234.56       -66979.5291   1.3388622699  0.6694311349  0.8677115415  61070.5287    68128.1307    -156352.4140  34.8343       38.5773       53.0413       192.0394      272.9016      270.9722      10.80871   5.40436    7.00508    -295408279.5228 -147704139.7614 295408279.5228  203.7168      290.3421      286.2557      -368052.5     -541686.0     -761855.2     270338751.0261  843345.03575511276721954346 1803.4009     74291344361937.55
66         0.0000000  2240.04       -71230.9776   1.3329736985  0.6664868492  0.8716307244  61261.4711    68339.5668    -156061.6429  34.8521       38.5886       53.0787       192.1248      272.9961      271.1021      10.76425   5.38213    7.03874    -299856436.1279 -149928218.0639 299856436.1279  203.8185      290.4529      286.3278      -369105.1     -543181.8     -763340.5     276259855.8676  889743.09919457533396780491 1803.2951     75411763919856.38
67         0.0000000  2245.60       -75550.4049   1.3269968505  0.6634984253  0.8756085294  61455.5662    68554.4472    -155766.0132  34.8701       38.6001       53.1165       192.2113      273.0919      271.2339      10.71911   5.35955    7.07292    -304402883.3970 -152201441.6985 304402883.3970  203.9217      290.5654      286.4011      -370175.1     -544702.0     -764850.2     282377884.4099  939244.42282507522031664848 1803.1871     76556960802978.12
68         0.0000000  2251.26       -79939.4078   1.3209297905  0.6604648952  0.8796462369  61652.8904    68772.8543    -155465.4061  34.8884       38.6117       53.1548       192.2991      273.1890      271.3676      10.67325   5.33662    7.10763    -309049890.5425 -154524945.2713 309049890.5425  204.0267      290.6797      286.4756      -371262.7     -546247.3     -766385.1     288701216.0041  992090.35127501678653061390 1803.0768     77727507328701.9
69         0.0000000  2257.01       -84399.6241   1.3147705391  0.6573852695  0.8837451557  61853.5223    68994.8724    -155159.6997  34.9070       38.6235       53.1937       192.3881      273.2875      271.5033      10.62667   5.31333    7.14289    -313799739.8079 -156899869.9040 313799739.8079  204.1333      290.7959      286.5514      -372368.5     -547818.2     -767945.6     295238646.1459  1048543.38454652437940239906 1802.9641     78923979105927.62
